ingredient_id,co2_per_kg,water_L_per_kg,energy_MJ_per_kg
ingredient:tuna_flaked_in_tomato_sauce_canned_drained,11.949833598715005,0.57617748,85.0
ingredient:tuna_flaked_in_oil_canned_drained,13.471153127615,12.583616392999998,91.3
ingredient:mussel_canned_drained,14.0516976766004,1.3309764402,88.9
ingredient:mussels_in_catalanstyle_sauce_or_marinade_canned_drained,9.905588098799004,0.9418259202,96.5
ingredient:pilchard_in_tomato_sauce_canned_drained,5.57060467353,9.4255446799,50.2
ingredient:fish_breaded_fried,18.469522812676004,0.5567886083,141.0
ingredient:fish_breaded_frozen_raw,17.673625761611,0.515804513,143.0
ingredient:fish_croquette_fritter_or_nuggets_fried,17.669219895376006,0.6562612033,137.0
ingredient:rillettes_mackerel,15.912412653675398,1.812751139,115.0
ingredient:rillette_fish,7.100098895241399,0.5823338860000001,55.5
ingredient:rillettes_salmon,15.912412653675398,1.812751139,115.0
ingredient:rillettes_tuna,7.100098895241399,0.5823338860000001,55.5
ingredient:european_pilchard_or_sardine_in_olive_oil_canned_drained,7.5307172381846,6.3783778666,65.3
ingredient:european_pilchard_or_sardine_in_oil_canned_drained,5.352253437399999,9.3617,49.0
ingredient:european_pilchard_or_sardine_fillets_without_fishbone_in_olive_oil_canned_drained,5.57060467353,9.4255446799,50.2
ingredient:european_pilchard_or_sardine_in_tomato_sauce_canned_drained,5.57060467353,9.4255446799,50.2
ingredient:salmon_canned_drained,18.1900613573104,2.0256638262,107.0
ingredient:surimi_on_sticks_in_slices_or_grated_crab_flavour,15.144375913668902,1.3497438742,109.0
ingredient:surimi_filled_w_cheese,15.144375913668902,1.3497438742,109.0
ingredient:taramasalata_prepacked,3.911468434761899,0.5941366462000001,31.9
ingredient:seafood_terrine_with_or_without_fish,17.146823109408906,0.6179339525,120.0
ingredient:fish_terrine,17.146823109408906,0.6179339535000001,120.0
ingredient:tuna_in_sunflower_oil_canned_drained,12.922119791455,0.737404836,88.4
ingredient:yellowfin_tuna_canned_in_brine_drained,12.508415139982404,0.3749029707999999,77.6
ingredient:albacore_in_olive_oil_canned_drained,20.13958835360189,10.6774978555,150.0
ingredient:albacore_steamed_under_pressure,23.31401499292897,0.4867890959,167.0
ingredient:tuna_in_catalanstyle_or_in_tomato_sauce_canned,12.922119791455,0.737404836,88.4
ingredient:tuna_plain_canned_drained,11.778309732272,0.549830097,82.9
ingredient:plantbased_sausage_with_wheat_or_seitan,5.0112733371800005,0.641893184,57.2
ingredient:plantbased_sausage_with_tofu,3.351395086384,0.445648548,46.3
ingredient:plantbased_ham_prepacked,4.3402267322389,0.5762331823,50.7
ingredient:soybased_sliced,3.815911059613,0.5377208539999999,91.4
ingredient:soy_protein_textured_rehydrated_from_soy_flour,1.0802352233165,0.1320844943,8.48
ingredient:soy_protein_textured_dehydrated_from_soy_flour,2.6155785297057,0.3062893265999999,17.2
ingredient:plantbased_sausage_with_tofu,4.521429022566001,1.8808257748,45.6
ingredient:vegetable_hotdog_sausage,4.421827216683,0.6422686716,45.0
ingredient:seitan,3.631925219802,0.4533903363,37.9
ingredient:plantbased_pate_prepacked,7.866372422137,18.327642664400003,58.7
ingredient:tofu_smoked,4.258455702284,1.1065861914999997,30.8
ingredient:lamb_neck_raw,82.8470818044423,6.93964145244,91.9
ingredient:lamb_chop_fillet_raw,82.8470818044423,6.93964145244,91.9
ingredient:lamb_rib_chop_raw,82.8470818044423,6.93964145244,91.9
ingredient:lamb_cutlet_raw,82.8436752831183,6.9390095811400005,91.7
ingredient:lamb_shoulder_raw,66.1674695520109,5.54967952901,73.5
ingredient:lamb_shoulder_lean_raw,66.1674695520109,5.54967952901,73.5
ingredient:lamb_leg_raw,82.8470818044423,6.93964145244,91.9
ingredient:lamb_saddle_raw,82.8470818044423,6.93964145244,91.9
ingredient:beef_stewing_meat_raw,57.900759997860895,2.38222116412,61.0
ingredient:beef_flank_steak_raw,57.900759997860895,2.38222116412,61.0
ingredient:beef_bolarblade_raw,57.90416651956689,2.38285303532,61.2
ingredient:beef_rib_raw,58.1954105232293,2.41479697233,63.4
ingredient:beef_rib_steak_raw,58.1954105232293,2.41479697233,63.4
ingredient:beef_shoulder_raw,57.900759997860895,2.38222116412,61.0
ingredient:beef_sirloin_steak_raw,57.900759997860895,2.38222116412,61.0
ingredient:beef_round_raw,57.900759997860895,2.38222116412,61.0
ingredient:beef_thin_flank_raw,57.900759997860895,2.38222116412,61.0
ingredient:beef_knuckle_raw,58.1954105232293,2.41479697233,63.4
ingredient:beef_cheek_raw,57.900759997860895,2.38222116412,61.0
ingredient:beef_hanger_steak_raw,57.900759997860895,2.38222116412,61.0
ingredient:beef_chuck_raw,72.56294550925831,2.9803184709699995,76.3
ingredient:beef_short_ribs_raw,58.1954105232293,2.41479697233,63.4
ingredient:beef_rump_steak_raw,57.900759997860895,2.38222116412,61.0
ingredient:beef_minced_steak_fat_raw,71.44419597116192,2.9716051193499995,89.8
ingredient:beef_minced_steak_fat_raw,71.44419597116192,2.9716051193499995,89.8
ingredient:beef_minced_steak_fat_raw,71.44419597116192,2.9716051193499995,89.8
ingredient:beef_minced_steak_fat_raw,71.44419597116192,2.9716051193499995,89.8
ingredient:beef_steak_or_beef_steak_raw,57.900759997860895,2.38222116412,61.0
ingredient:beef_topside_raw,57.900759997860895,2.38222116412,61.0
ingredient:duck_leg_meat_and_skin_raw,9.360383556333302,1.5712310693999998,80.2
ingredient:duck_breast_fillet,29.185884685257992,5.205125746,263.0
ingredient:duck_meat_and_skin_raw,15.172629289770295,3.2397778814,60.6
ingredient:duck_meat_raw,16.1218591504503,3.3986765814,67.1
ingredient:brain_lamb_raw,43.287530339804015,3.64548398596,51.2
ingredient:brain_pork_raw,5.577621314244076,0.8958373489,27.6
ingredient:brain_calf_raw,45.144171659172905,3.05418187386,106.0
ingredient:capon_meat_and_skin_raw,11.567305548520302,2.5412673764,56.0
ingredient:yam_or_indian_potato_peeled_raw,0.99370774375101,1.88704812824,6.29
ingredient:heart_lamb_raw,43.287530339804015,3.64548398596,51.2
ingredient:heart_beef_raw,45.913743116589885,1.90818570815,50.2
ingredient:heart_turkey_raw,2.9992018170729,0.6138029127,18.5
ingredient:heart_pork_raw,5.577621314244076,0.8958373489,27.6
ingredient:heart_chicken_raw,2.9992018170729,0.6138029127,18.5
ingredient:heart_veal_raw,45.144171659172905,3.05418187386,106.0
ingredient:turkey_wing_raw,11.5674234969623,2.5416401444,56.0
ingredient:turkey_leg_meat_and_skin_raw,11.5674234969623,2.5416401444,56.0
ingredient:turkey_leg_meat_only_raw,11.564016975638298,2.5410082731,55.8
ingredient:turkey_escalope_raw,11.1661636264929,2.4947461382,52.9
ingredient:turkey_meat_and_skin_raw,9.1234629203919,2.0312784112,44.8
ingredient:turkey_meat_raw,9.1234629203919,2.0312784112,44.8
ingredient:liver_lamb_raw,43.287530339804015,3.64548398596,51.2
ingredient:liver_duck_raw,48.0728350255659,8.5877905597,414.0
ingredient:liver_turkey_raw,2.9992018170729,0.6138029127,18.5
ingredient:liver_young_cow_raw,45.913743116589885,1.90818570815,50.2
ingredient:liver_rabbit_raw,2.9992018170729,0.6138029127,18.5
ingredient:liver_goose_raw,2.9992018170729,0.6138029127,18.5
ingredient:liver_pork_raw,5.577621314244076,0.8958373489,27.6
ingredient:liver_chicken_raw,2.9992018170729,0.6138029127,18.5
ingredient:liver_calf_raw,45.144171659172905,3.05418187386,106.0
ingredient:liver_poultry_raw,2.9992018170729,0.6138029127,18.5
ingredient:gizzard_chicken_raw,2.9992018170729,0.6138029127,18.5
ingredient:tongue_beef_raw,45.914183014394894,1.9131415382,50.2
ingredient:tongue_pork_raw,5.577578049530899,0.8961355642,27.6
ingredient:tongue_calf_raw,45.1446349577869,3.0596211343000004,106.0
ingredient:rabbit_wild_meat_raw,11.567305548520302,2.5412673764,56.0
ingredient:rabbit_meat_raw,11.567305548520302,2.5412673764,56.0
ingredient:mutton_shoulder_raw,66.1674695520109,5.54967952901,73.5
ingredient:mutton_leg_raw,82.8470817944423,6.93964145245,91.9
ingredient:sheep_foot_raw,54.2969077864323,4.55939707302,64.0
ingredient:sheep_head_raw,54.2969077864323,4.55939707302,64.0
ingredient:mutton_meat_raw,66.1674695520109,5.54967952901,73.5
ingredient:goose_meat_raw,10.6170756878383,2.3823686764,49.6
ingredient:goose_meat_and_skin_raw,10.6170756878383,2.3823686764,49.6
ingredient:guinea_fowl_raw,11.567305548520302,2.5412673764,56.0
ingredient:guinea_fowl_leg_raw,11.567305548520302,2.5412673764,56.0
ingredient:guinea_fowl_breast_raw,11.1661492781599,2.4944479307,52.9
ingredient:pork_back_fat_rindless_raw,3.4505161897210765,0.5414021889,19.5
ingredient:pork_rack_raw,13.551427957326387,2.1958720271,59.1
ingredient:pork_chop_raw,13.551427957326387,2.1958720271,59.1
ingredient:pork_loin_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_shoulder_raw,13.548021436002388,2.1952401558,58.8
ingredient:pork_ham_escalope_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_filet_mignon_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_tenderloin_lean_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_jowl_rindless_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_shoulder_lower_half_without_rind_fat_and_bone_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_way_leg_without_rind_fat_and_bone_raw,16.59101434804439,2.7039299861,70.6
ingredient:pork_knuckle_oh_ham_without_rind_fat_and_bone_raw,13.551427957326387,2.1958720271,59.1
ingredient:pork_knuckle_or_shank_raw,13.551427957326387,2.1958720271,59.1
ingredient:pork_loin_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_trimming_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_trimming_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_shoulder_upper_half_without_rind_fat_and_bone_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_belly_flank_removed_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_belly_raw,13.139015605290076,2.1611104159,56.5
ingredient:prok_eye_of_shortloin_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_roast_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_round_steak_raw,13.139015605290076,2.1611104159,56.5
ingredient:pork_spareribs_raw,13.551427957326387,2.1958720271,59.1
ingredient:chicken_stewing_leg_raw,11.567305548520302,2.5412673764,56.0
ingredient:hen_meat_only_raw,11.567305548520302,2.5412673764,56.0
ingredient:hen_meat_and_skin_raw,11.567305548520302,2.5412673764,56.0
ingredient:chicken_white_race_meat_and_skin_raw,11.567305548520302,2.5412673764,56.0
ingredient:chicken_eviscerated_without_offal_raw,10.6170756878383,2.3823686764,49.6
ingredient:chicken_freerange_meat_and_skin_raw,11.567305548520302,2.5412673764,56.0
ingredient:chicken_wing_meat_and_skin_raw,11.567305548520302,2.5412673764,56.0
ingredient:chicken_leg_meat_and_skin_raw,11.567305548520302,2.5412673764,56.0
ingredient:chicken_leg_meat_raw,11.567305548520302,2.5412673764,56.0
ingredient:chicken_breast_without_skin_raw,11.1661492781599,2.4944479307,52.9
ingredient:chicken_high_leg_meat_raw,11.567305548520302,2.5412673764,56.0
ingredient:chicken_drumstick_raw,11.567305548520302,2.5412673764,56.0
ingredient:chicken_breast_meat_and_skin_raw,11.1661492781599,2.4944479307,52.9
ingredient:chicken_meat_and_skin_raw,8.363304597742903,1.9038612467,39.6
ingredient:chicken_meat_raw,9.1234484880589,2.0309802036999995,44.8
ingredient:sweetbread_lamb_raw,54.297409172222295,4.5635573324,64.0
ingredient:sweetbread_calf_raw,56.59421311943831,3.8270685103000006,133.0
ingredient:kidney_lamb_raw,43.287530339804015,3.64548398596,51.2
ingredient:kidney_beef_raw,45.913743116589885,1.90818570815,50.2
ingredient:kidney_pork_raw,5.577621314244076,0.8958373489,27.6
ingredient:kidney_calf_raw,45.144171659172905,3.05418187386,106.0
ingredient:blood_beef_raw,57.4541490379093,2.387774251,62.8
ingredient:tripe_beef_raw,57.45474890268831,2.3939690396000004,62.8
ingredient:veal_loin_raw,37.15121316691889,2.5311137621,89.1
ingredient:veal_neck_raw,46.601310952347305,3.1664342192,111.0
ingredient:veal_chop_raw,46.601310952347305,3.1664342192,111.0
ingredient:veal_shoulder_raw,37.15121316691889,2.5311137621,89.1
ingredient:veal_escalope_raw,46.306756817886914,3.1337838551,109.0
ingredient:veal_fillet_raw,46.306756817886914,3.1337838551,109.0
ingredient:veal_knuckle_or_shank_raw,46.601310952347305,3.1664342192,111.0
ingredient:veal_tenderloin_raw,46.306756817886914,3.1337838551,109.0
ingredient:calf_foot_raw,46.60073774890631,3.1607903471799994,111.0
ingredient:veal_breast_raw,37.15121316691889,2.5311137621,89.1
ingredient:veal_roast_raw,58.1210409053023,3.919771911,136.0
ingredient:veal_minced_steak_fat_raw,57.23512983606091,3.8936529817,149.0
ingredient:veal_minced_steak_fat_raw,57.23512983606091,3.8936529817,149.0
ingredient:lamb_neck_braised_or_boiled,104.843244593961,8.799078558709999,128.0
ingredient:lamb_chop_fillet_grilledpanfried,104.910697617898,8.780463528130001,120.0
ingredient:lamb_rib_chop_grilledpanfried,104.910697617898,8.780463528130001,120.0
ingredient:lamb_cutlet_grilled,104.938260973303,8.784819655450002,120.0
ingredient:lamb_shoulder_lean_roastedbaked,83.70733871066601,7.04319960917,105.0
ingredient:lamb_shoulder_roastedbaked,83.70733871066601,7.04319960917,105.0
ingredient:lamb_leg_braised,104.843244593961,8.799078558709999,128.0
ingredient:lamb_leg_grilledpanfried,104.910697617898,8.780463528130001,120.0
ingredient:lamb_leg_roastedbaked,104.843244593961,8.799078558709999,128.0
ingredient:lamb_saddle_grilledpanfried,104.910697617898,8.780463528130001,120.0
ingredient:lamb_saddle_lean_roastedbaked,104.843244593961,8.799078558709999,128.0
ingredient:beef_stewing_meat_cooked,73.26977557561501,3.04188607137,89.0
ingredient:beef_flank_steak_grilledpanfried,73.33637865616801,3.0232719157940005,81.2
ingredient:beef_bolarblade_grilledpanfried,73.341530483503,3.0240686697940005,81.5
ingredient:beef_bolarblade_roastedbaked,73.274031350642,3.04268428737,89.3
ingredient:beef_braised,73.26977557561501,3.04188607137,89.0
ingredient:beef_neck_braised,91.822965898632,3.79743658671,108.0
ingredient:beef_rib_steak_lean_grilledpanfried,73.70882407816201,3.0644220831,84.2
ingredient:beef_sirloin_steak_grilledpanfried,73.33637865616801,3.0232719157940005,81.2
ingredient:beef_sirloin_steak_roastedbaked,73.26977557561501,3.04188607137,89.0
ingredient:beef_round_cooked,73.26977557561501,3.04188607137,89.0
ingredient:beef_thin_flank_grilledpanfried,73.33637865616801,3.0232719157940005,81.2
ingredient:beef_knuckle_boiledcooked_in_water,73.941061979634,3.0714189399000005,88.5
ingredient:beef_cheek_braised_or_boiled,59.04843956692599,2.4556127004,71.1
ingredient:beef_hanger_steak_grilled,73.26977557561501,3.04188607137,89.0
ingredient:beef_chuck_braised_or_boiled,92.122530799878,3.78581782797,105.0
ingredient:beef_short_ribs_braised,73.641397085147,3.0830376986700005,92.0
ingredient:beef_oxtail_boiledcooked_in_water,73.941061979634,3.0714189399000005,88.5
ingredient:beef_roast_beef_roastedbaked,73.26977557561501,3.04188607137,89.0
ingredient:beef_rump_steak_grilled,73.26977557561501,3.04188607137,89.0
ingredient:beef_minced_steak_fat_cooked,90.560547959054,3.76781531414,118.0
ingredient:beef_minced_steak_fat_cooked,90.560547959054,3.76781531414,118.0
ingredient:beef_minced_steak_fat_cooked,90.560547959054,3.76781531414,118.0
ingredient:beef_minced_steak_fat_cooked,90.560547959054,3.76781531414,118.0
ingredient:beef_steak_or_beef_steak_grilled,73.26977557561501,3.04188607137,89.0
ingredient:beef_topside_grilledpanfried,73.33637865616801,3.0232719157940005,81.2
ingredient:beef_topside_roastedbaked,73.26977557561501,3.04188607137,89.0
ingredient:quail_meat_and_skin_cooked,15.487751854872998,3.396836056,86.1
ingredient:duck_magret_cooked_in_pan,29.185884685257992,5.205125746,263.0
ingredient:duck_meat_and_skin_roastedbaked,21.513612681783,4.531934276,101.0
ingredient:duck_meat_roastedbaked,21.513612681783,4.531934276,101.0
ingredient:brain_lamb_cooked,59.48923889461799,5.02942215994,82.1
ingredient:brain_pork_braised,7.816076696013254,1.2604599614999998,49.8
ingredient:brain_calf_cooked,62.001196329630005,4.21891973627,158.0
ingredient:capon_meat_and_skin_roastedbaked,15.487751854872998,3.396836056,86.1
ingredient:yam_or_indian_potato_peeled_boiledcooked_in_water,1.6111117924009,2.699914241,12.4
ingredient:heart_lamb_cooked,59.48923890461799,5.02942215994,82.1
ingredient:heart_beef_cooked,63.007321069293,2.64809387119,80.7
ingredient:heart_turkey_cooked,4.289400727766,0.8738731989999999,37.2
ingredient:heart_chicken_cooked,4.289400727766,0.8738731989999999,37.2
ingredient:turkey_escalope_roastedbaked,14.960688512000004,3.335247965,82.0
ingredient:turkey_escalope_sauteedpanfried_with_salt,15.047996811131,3.317306299,74.4
ingredient:turkey_meat_roastedbaked,12.26241355905,2.721677074,71.2
ingredient:pheasant_meat_roastedbaked,15.487751854872998,3.396836056,86.1
ingredient:liver_lamb_cooked,59.48923890461799,5.02942215994,82.1
ingredient:liver_turkey_cooked,4.289400727766,0.8738731989999999,37.2
ingredient:liver_young_cow_cooked,63.007321069293,2.64809387119,80.7
ingredient:liver_pork_cooked,7.816076696013254,1.2604599614999998,49.8
ingredient:liver_chicken_cooked,4.289400727766,0.8738731989999999,37.2
ingredient:liver_calf_cooked,62.001196329630005,4.21891973627,158.0
ingredient:tongue_beef_cooked,63.007949902954,2.6548868665,80.7
ingredient:tongue_calf_cooked,62.001857236454,4.2263753734,158.0
ingredient:rabbit_wild_meat_cooked,15.487751854872998,3.396836056,86.1
ingredient:rabbit_meat_braised,15.487751854872998,3.396836056,86.1
ingredient:rabbit_meat_cooked,15.487751854872998,3.396836056,86.1
ingredient:goose_meat_and_skin_roastedbaked,15.487751854872998,3.396836056,86.1
ingredient:goose_meat_roastedbaked,15.487751854872998,3.396836056,86.1
ingredient:pigeon_meat_roastedbaked,15.487751854872998,3.396836056,86.1
ingredient:pork_rack_cooked,17.29518396940783,2.8064791581000006,86.5
ingredient:pork_chop_grilled,17.29518396940783,2.8064791581000006,86.5
ingredient:pork_loin_roastedbaked,16.779252422853865,2.7625662973000003,83.3
ingredient:pork_shoulder_cooked,17.291028195830833,2.8056809421000004,86.2
